         0.10266790E-004 ,          0.42528045E-005
         0.10298862E-004 ,          0.43265459E-005
         0.10330738E-004 ,          0.44008356E-005
         0.10362413E-004 ,          0.44756755E-005
         0.10393884E-004 ,          0.45510672E-005
         0.10425147E-004 ,          0.46270128E-005
         0.10456197E-004 ,          0.47035139E-005
         0.10487031E-004 ,          0.47805723E-005
         0.10517643E-004 ,          0.48581898E-005
         0.10548031E-004 ,          0.49363681E-005
         0.10578189E-004 ,          0.50151089E-005
         0.10608113E-004 ,          0.50944140E-005
         0.10637799E-004 ,          0.51742850E-005
         0.10667243E-004 ,          0.52547236E-005
         0.10696439E-004 ,          0.53357315E-005
         0.10725385E-004 ,          0.54173102E-005
         0.10754075E-004 ,          0.54994614E-005
         0.10782504E-004 ,          0.55821867E-005
         0.10810668E-004 ,          0.56654877E-005
         0.10838564E-004 ,          0.57493658E-005
         0.10866185E-004 ,          0.58338227E-005
         0.10893528E-004 ,          0.59188599E-005
         0.10920587E-004 ,          0.60044788E-005
         0.10947359E-004 ,          0.60906809E-005
         0.10973837E-004 ,          0.61774677E-005
         0.11000019E-004 ,          0.62648406E-005
         0.11025898E-004 ,          0.63528010E-005
         0.11051470E-004 ,          0.64413503E-005
         0.11076731E-004 ,          0.65304898E-005
         0.11101675E-004 ,          0.66202210E-005
         0.11126297E-004 ,          0.67105450E-005
         0.11150592E-004 ,          0.68014633E-005
         0.11174556E-004 ,          0.68929770E-005
         0.11198184E-004 ,          0.69850875E-005
         0.11221470E-004 ,          0.70777959E-005
         0.11244409E-004 ,          0.71711034E-005
         0.11266997E-004 ,          0.72650113E-005
         0.11289228E-004 ,          0.73595206E-005
         0.11311096E-004 ,          0.74546325E-005
         0.11332598E-004 ,          0.75503480E-005
         0.11353727E-004 ,          0.76466684E-005
         0.11374478E-004 ,          0.77435945E-005
         0.11394847E-004 ,          0.78411275E-005
         0.11414827E-004 ,          0.79392682E-005
         0.11434413E-004 ,          0.80380178E-005
         0.11453601E-004 ,          0.81373770E-005
         0.11472384E-004 ,          0.82373469E-005
         0.11490757E-004 ,          0.83379282E-005
         0.11508715E-004 ,          0.84391219E-005
         0.11526252E-004 ,          0.85409288E-005
         0.11543363E-004 ,          0.86433497E-005
         0.11560042E-004 ,          0.87463853E-005
         0.11576283E-004 ,          0.88500363E-005
         0.11592081E-004 ,          0.89543036E-005
         0.11607430E-004 ,          0.90591877E-005
         0.11622325E-004 ,          0.91646892E-005
         0.11636759E-004 ,          0.92708089E-005
         0.11650727E-004 ,          0.93775473E-005
         0.11664224E-004 ,          0.94849050E-005
         0.11677243E-004 ,          0.95928824E-005
         0.11689779E-004 ,          0.97014801E-005
         0.11701826E-004 ,          0.98106984E-005
         0.11713377E-004 ,          0.99205379E-005
         0.11724427E-004 ,          0.10030999E-004
         0.11734970E-004 ,          0.10142082E-004
         0.11745000E-004 ,          0.10253787E-004
         0.11754511E-004 ,          0.10366115E-004
         0.11763497E-004 ,          0.10479065E-004
         0.11771951E-004 ,          0.10592638E-004
         0.11779869E-004 ,          0.10706835E-004
         0.11787243E-004 ,          0.10821654E-004
         0.11794067E-004 ,          0.10937097E-004
         0.11800335E-004 ,          0.11053164E-004
         0.11806041E-004 ,          0.11169854E-004
         0.11811179E-004 ,          0.11287168E-004
         0.11815743E-004 ,          0.11405105E-004
         0.11819725E-004 ,          0.11523665E-004
         0.11823120E-004 ,          0.11642849E-004
         0.11825922E-004 ,          0.11762656E-004
         0.11828124E-004 ,          0.11883086E-004
         0.11829719E-004 ,          0.12004138E-004
         0.11830701E-004 ,          0.12125814E-004
         0.11831064E-004 ,          0.12248111E-004
         0.11830800E-004 ,          0.12371030E-004
         0.11829905E-004 ,          0.12494571E-004
         0.11828370E-004 ,          0.12618732E-004
         0.11826190E-004 ,          0.12743515E-004
         0.11823357E-004 ,          0.12868917E-004
         0.11819866E-004 ,          0.12994939E-004
         0.11815709E-004 ,          0.13121580E-004
         0.11810880E-004 ,          0.13248839E-004
         0.11805372E-004 ,          0.13376716E-004
         0.11799178E-004 ,          0.13505209E-004
         0.11792291E-004 ,          0.13634319E-004
         0.11784705E-004 ,          0.13764044E-004
         0.11776413E-004 ,          0.13894384E-004
         0.11767408E-004 ,          0.14025337E-004
         0.11757682E-004 ,          0.14156903E-004
         0.11747230E-004 ,          0.14289081E-004
         0.11736044E-004 ,          0.14421870E-004
         0.11724117E-004 ,          0.14555268E-004
         0.11711443E-004 ,          0.14689274E-004
         0.11698013E-004 ,          0.14823888E-004
         0.11683822E-004 ,          0.14959109E-004
         0.11668862E-004 ,          0.15094934E-004
         0.11653126E-004 ,          0.15231362E-004
         0.11636606E-004 ,          0.15368393E-004
         0.11619297E-004 ,          0.15506025E-004
         0.11601190E-004 ,          0.15644257E-004
         0.11582278E-004 ,          0.15783086E-004
         0.11562554E-004 ,          0.15922511E-004
         0.11542012E-004 ,          0.16062532E-004
         0.11520642E-004 ,          0.16203145E-004
         0.11498440E-004 ,          0.16344351E-004
         0.11475396E-004 ,          0.16486145E-004
         0.11451504E-004 ,          0.16628528E-004
         0.11426756E-004 ,          0.16771497E-004
         0.11401146E-004 ,          0.16915050E-004
         0.11374664E-004 ,          0.17059186E-004
         0.11347306E-004 ,          0.17203902E-004
         0.11319061E-004 ,          0.17349196E-004
         0.11289924E-004 ,          0.17495066E-004
         0.11259887E-004 ,          0.17641510E-004
         0.11228942E-004 ,          0.17788526E-004
         0.11197082E-004 ,          0.17936112E-004
         0.11164299E-004 ,          0.18084264E-004
         0.11130585E-004 ,          0.18232982E-004
         0.11095934E-004 ,          0.18382262E-004
         0.11060337E-004 ,          0.18532103E-004
         0.11023787E-004 ,          0.18682500E-004
         0.10986276E-004 ,          0.18833453E-004
         0.10947796E-004 ,          0.18984957E-004
         0.10908340E-004 ,          0.19137012E-004
         0.10867901E-004 ,          0.19289613E-004
         0.10826469E-004 ,          0.19442758E-004
         0.10784039E-004 ,          0.19596444E-004
         0.10740601E-004 ,          0.19750668E-004
         0.10696148E-004 ,          0.19905428E-004
         0.10650673E-004 ,          0.20060719E-004
         0.10604167E-004 ,          0.20216540E-004
         0.10556622E-004 ,          0.20372887E-004
         0.10508032E-004 ,          0.20529756E-004
         0.10458387E-004 ,          0.20687145E-004
         0.10407681E-004 ,          0.20845050E-004
         0.10355905E-004 ,          0.21003467E-004
         0.10303051E-004 ,          0.21162394E-004
         0.10249111E-004 ,          0.21321827E-004
         0.10194078E-004 ,          0.21481761E-004
         0.10137943E-004 ,          0.21642194E-004
         0.10080699E-004 ,          0.21803122E-004
         0.10022337E-004 ,          0.21964541E-004
         0.99628504E-005 ,          0.22126447E-004
         0.99022298E-005 ,          0.22288837E-004
         0.98404677E-005 ,          0.22451706E-004
         0.97775561E-005 ,          0.22615050E-004
         0.97134870E-005 ,          0.22778865E-004
         0.96482522E-005 ,          0.22943148E-004
         0.95818437E-005 ,          0.23107894E-004
         0.95142535E-005 ,          0.23273098E-004
         0.94454734E-005 ,          0.23438756E-004
         0.93754954E-005 ,          0.23604865E-004
         0.93043112E-005 ,          0.23771418E-004
         0.92319129E-005 ,          0.23938413E-004
         0.91582923E-005 ,          0.24105844E-004
         0.90834412E-005 ,          0.24273707E-004
         0.90073515E-005 ,          0.24441997E-004
         0.89300151E-005 ,          0.24610708E-004
         0.88514237E-005 ,          0.24779837E-004
         0.87715691E-005 ,          0.24949378E-004
         0.86904433E-005 ,          0.25119327E-004
         0.86080381E-005 ,          0.25289678E-004
         0.85243451E-005 ,          0.25460425E-004
         0.84393563E-005 ,          0.25631565E-004
         0.83530634E-005 ,          0.25803091E-004
         0.82654581E-005 ,          0.25974999E-004
         0.81765324E-005 ,          0.26147282E-004
         0.80862779E-005 ,          0.26319936E-004
         0.79946865E-005 ,          0.26492954E-004
         0.79017498E-005 ,          0.26666332E-004
         0.78074597E-005 ,          0.26840062E-004
         0.77118079E-005 ,          0.27014141E-004
         0.76147862E-005 ,          0.27188561E-004
         0.75163863E-005 ,          0.27363317E-004
         0.74166000E-005 ,          0.27538403E-004
         0.73154190E-005 ,          0.27713813E-004
         0.72128351E-005 ,          0.27889541E-004
         0.71088401E-005 ,          0.28065580E-004
         0.70034256E-005 ,          0.28241924E-004
         0.68965834E-005 ,          0.28418567E-004
         0.67883053E-005 ,          0.28595502E-004
         0.66785830E-005 ,          0.28772723E-004
         0.65674083E-005 ,          0.28950224E-004
         0.64547729E-005 ,          0.29127997E-004
         0.63406685E-005 ,          0.29306036E-004
         0.62250870E-005 ,          0.29484334E-004
         0.61080201E-005 ,          0.29662884E-004
         0.59894595E-005 ,          0.29841679E-004
         0.58693970E-005 ,          0.30020713E-004
         0.57478244E-005 ,          0.30199978E-004
         0.56247334E-005 ,          0.30379466E-004
         0.55001158E-005 ,          0.30559171E-004
         0.53739635E-005 ,          0.30739085E-004
         0.52462682E-005 ,          0.30919202E-004
         0.51170217E-005 ,          0.31099512E-004
         0.49862158E-005 ,          0.31280009E-004
         0.48538423E-005 ,          0.31460685E-004
         0.47198930E-005 ,          0.31641533E-004
         0.45843598E-005 ,          0.31822544E-004
         0.44472346E-005 ,          0.32003710E-004
         0.43085090E-005 ,          0.32185025E-004
         0.41681751E-005 ,          0.32366478E-004
         0.40262246E-005 ,          0.32548063E-004
         0.38826495E-005 ,          0.32729772E-004
         0.37374416E-005 ,          0.32911595E-004
         0.35905929E-005 ,          0.33093524E-004
         0.34420952E-005 ,          0.33275552E-004
         0.32919405E-005 ,          0.33457669E-004
         0.31401207E-005 ,          0.33639867E-004
         0.29866277E-005 ,          0.33822137E-004
         0.28314537E-005 ,          0.34004471E-004
         0.26745904E-005 ,          0.34186858E-004
         0.25160299E-005 ,          0.34369292E-004
         0.23557643E-005 ,          0.34551761E-004
         0.21937855E-005 ,          0.34734258E-004
         0.20300857E-005 ,          0.34916774E-004
         0.18646568E-005 ,          0.35099298E-004
         0.16974910E-005 ,          0.35281821E-004
         0.15285803E-005 ,          0.35464334E-004
         0.13579169E-005 ,          0.35646828E-004
         0.11854929E-005 ,          0.35829292E-004
         0.10113006E-005 ,          0.36011718E-004
         0.83533195E-006 ,          0.36194095E-004
         0.65757930E-006 ,          0.36376413E-004
         0.47803485E-006 ,          0.36558662E-004
         0.29669084E-006 ,          0.36740833E-004
         0.11353955E-006 ,          0.36922915E-004
        -0.71426742E-007 ,          0.37104898E-004
        -0.25821570E-006 ,          0.37286771E-004
        -0.44683499E-006 ,          0.37468525E-004
        -0.63729223E-006 ,          0.37650148E-004
        -0.82959503E-006 ,          0.37831631E-004
        -0.10237510E-005 ,          0.38012962E-004
        -0.12197676E-005 ,          0.38194130E-004
        -0.14176524E-005 ,          0.38375126E-004
        -0.16174130E-005 ,          0.38555937E-004
        -0.18190567E-005 ,          0.38736554E-004
        -0.20225910E-005 ,          0.38916964E-004
        -0.22280234E-005 ,          0.39097156E-004
        -0.24353611E-005 ,          0.39277120E-004
        -0.26446115E-005 ,          0.39456844E-004
        -0.28557820E-005 ,          0.39636316E-004
        -0.30688798E-005 ,          0.39815525E-004
        -0.32839121E-005 ,          0.39994460E-004
        -0.35008863E-005 ,          0.40173108E-004
        -0.37198093E-005 ,          0.40351457E-004
        -0.39406885E-005 ,          0.40529497E-004
        -0.41635309E-005 ,          0.40707214E-004
        -0.43883435E-005 ,          0.40884597E-004
        -0.46151334E-005 ,          0.41061633E-004
        -0.48439075E-005 ,          0.41238310E-004
        -0.50746730E-005 ,          0.41414617E-004
        -0.53074365E-005 ,          0.41590539E-004
        -0.55422051E-005 ,          0.41766066E-004
        -0.57789856E-005 ,          0.41941184E-004
        -0.60177847E-005 ,          0.42115880E-004
        -0.62586092E-005 ,          0.42290142E-004
        -0.65014659E-005 ,          0.42463957E-004
        -0.67463613E-005 ,          0.42637311E-004
        -0.69933022E-005 ,          0.42810192E-004
        -0.72422950E-005 ,          0.42982586E-004
        -0.74933464E-005 ,          0.43154481E-004
        -0.77464628E-005 ,          0.43325862E-004
        -0.80016506E-005 ,          0.43496717E-004
        -0.82589162E-005 ,          0.43667031E-004
        -0.85182661E-005 ,          0.43836792E-004
        -0.87797064E-005 ,          0.44005985E-004
        -0.90432435E-005 ,          0.44174596E-004
        -0.93088835E-005 ,          0.44342612E-004
        -0.95766326E-005 ,          0.44510019E-004
        -0.98464968E-005 ,          0.44676802E-004
        -0.10118482E-004 ,          0.44842947E-004
        -0.10392595E-004 ,          0.45008441E-004
        -0.10668841E-004 ,          0.45173268E-004
        -0.10947226E-004 ,          0.45337414E-004
        -0.11227755E-004 ,          0.45500864E-004
        -0.11510436E-004 ,          0.45663604E-004
        -0.11795272E-004 ,          0.45825619E-004
        -0.12082271E-004 ,          0.45986895E-004
        -0.12371437E-004 ,          0.46147416E-004
        -0.12662776E-004 ,          0.46307166E-004
        -0.12956294E-004 ,          0.46466132E-004
        -0.13251996E-004 ,          0.46624298E-004
        -0.13549888E-004 ,          0.46781648E-004
        -0.13849974E-004 ,          0.46938167E-004
        -0.14152260E-004 ,          0.47093840E-004
        -0.14456751E-004 ,          0.47248651E-004
        -0.14763452E-004 ,          0.47402584E-004
        -0.15072369E-004 ,          0.47555623E-004
        -0.15383506E-004 ,          0.47707753E-004
        -0.15696868E-004 ,          0.47858957E-004
        -0.16012460E-004 ,          0.48009220E-004
        -0.16330286E-004 ,          0.48158525E-004
        -0.16650353E-004 ,          0.48306856E-004
        -0.16972663E-004 ,          0.48454197E-004
        -0.17297222E-004 ,          0.48600531E-004
        -0.17624034E-004 ,          0.48745841E-004
        -0.17953103E-004 ,          0.48890112E-004
        -0.18284435E-004 ,          0.49033325E-004
        -0.18618033E-004 ,          0.49175466E-004
        -0.18953901E-004 ,          0.49316515E-004
        -0.19292044E-004 ,          0.49456457E-004
        -0.19632465E-004 ,          0.49595275E-004
        -0.19975169E-004 ,          0.49732950E-004
        -0.20320159E-004 ,          0.49869467E-004
        -0.20667440E-004 ,          0.50004806E-004
        -0.21017015E-004 ,          0.50138952E-004
        -0.21368887E-004 ,          0.50271886E-004
        -0.21723061E-004 ,          0.50403591E-004
        -0.22079539E-004 ,          0.50534049E-004
        -0.22438326E-004 ,          0.50663242E-004
        -0.22799424E-004 ,          0.50791152E-004
        -0.23162837E-004 ,          0.50917761E-004
        -0.23528568E-004 ,          0.51043050E-004
        -0.23896620E-004 ,          0.51167003E-004
        -0.24266996E-004 ,          0.51289600E-004
        -0.24639698E-004 ,          0.51410822E-004
        -0.25014731E-004 ,          0.51530653E-004
        -0.25392096E-004 ,          0.51649072E-004
        -0.25771796E-004 ,          0.51766061E-004
        -0.26153833E-004 ,          0.51881601E-004
        -0.26538211E-004 ,          0.51995674E-004
        -0.26924931E-004 ,          0.52108260E-004
        -0.27313995E-004 ,          0.52219340E-004
        -0.27705407E-004 ,          0.52328896E-004
        -0.28099167E-004 ,          0.52436908E-004
        -0.28495279E-004 ,          0.52543356E-004
        -0.28893743E-004 ,          0.52648222E-004
        -0.29294562E-004 ,          0.52751485E-004
        -0.29697736E-004 ,          0.52853126E-004
        -0.30103269E-004 ,          0.52953126E-004
        -0.30511161E-004 ,          0.53051464E-004
        -0.30921414E-004 ,          0.53148121E-004
        -0.31334029E-004 ,          0.53243076E-004
        -0.31749007E-004 ,          0.53336310E-004
        -0.32166349E-004 ,          0.53427803E-004
        -0.32586056E-004 ,          0.53517534E-004
        -0.33008130E-004 ,          0.53605482E-004
        -0.33432570E-004 ,          0.53691628E-004
        -0.33859378E-004 ,          0.53775951E-004
        -0.34288553E-004 ,          0.53858430E-004
        -0.34720098E-004 ,          0.53939045E-004
        -0.35154010E-004 ,          0.54017775E-004
        -0.35590292E-004 ,          0.54094598E-004
        -0.36028943E-004 ,          0.54169495E-004
        -0.36469963E-004 ,          0.54242444E-004
        -0.36913351E-004 ,          0.54313423E-004
        -0.37359109E-004 ,          0.54382412E-004
        -0.37807234E-004 ,          0.54449389E-004
        -0.38257728E-004 ,          0.54514334E-004
        -0.38710588E-004 ,          0.54577223E-004
        -0.39165815E-004 ,          0.54638037E-004
        -0.39623408E-004 ,          0.54696753E-004
        -0.40083365E-004 ,          0.54753349E-004
        -0.40545686E-004 ,          0.54807804E-004
        -0.41010369E-004 ,          0.54860096E-004
        -0.41477413E-004 ,          0.54910202E-004
        -0.41946817E-004 ,          0.54958102E-004
        -0.42418579E-004 ,          0.55003772E-004
        -0.42892697E-004 ,          0.55047190E-004
        -0.43369169E-004 ,          0.55088334E-004
        -0.43847994E-004 ,          0.55127182E-004
        -0.44329170E-004 ,          0.55163710E-004
        -0.44812693E-004 ,          0.55197898E-004
        -0.45298563E-004 ,          0.55229721E-004
        -0.45786775E-004 ,          0.55259157E-004
        -0.46277329E-004 ,          0.55286184E-004
        -0.46770220E-004 ,          0.55310778E-004
        -0.47265447E-004 ,          0.55332917E-004
        -0.47763005E-004 ,          0.55352577E-004
        -0.48262892E-004 ,          0.55369736E-004
        -0.48765105E-004 ,          0.55384369E-004
        -0.49269641E-004 ,          0.55396455E-004
        -0.49776494E-004 ,          0.55405969E-004
        -0.50285663E-004 ,          0.55412887E-004
        -0.50797142E-004 ,          0.55417188E-004
        -0.51310929E-004 ,          0.55418846E-004
        -0.51827018E-004 ,          0.55417838E-004
        -0.52345406E-004 ,          0.55414141E-004
        -0.52866087E-004 ,          0.55407731E-004
        -0.53389059E-004 ,          0.55398583E-004
        -0.53914315E-004 ,          0.55386675E-004
        -0.54441851E-004 ,          0.55371980E-004
        -0.54971662E-004 ,          0.55354477E-004
        -0.55503742E-004 ,          0.55334140E-004
        -0.56038087E-004 ,          0.55310945E-004
        -0.56574691E-004 ,          0.55284869E-004
        -0.57113547E-004 ,          0.55255885E-004
        -0.57654652E-004 ,          0.55223971E-004
        -0.58197997E-004 ,          0.55189101E-004
        -0.58743578E-004 ,          0.55151251E-004
        -0.59291388E-004 ,          0.55110396E-004
        -0.59841421E-004 ,          0.55066511E-004
        -0.60393669E-004 ,          0.55019573E-004
        -0.60948127E-004 ,          0.54969554E-004
        -0.61504787E-004 ,          0.54916432E-004
        -0.62063643E-004 ,          0.54860181E-004
        -0.62624686E-004 ,          0.54800775E-004
        -0.63187911E-004 ,          0.54738190E-004
        -0.63753308E-004 ,          0.54672400E-004
        -0.64320870E-004 ,          0.54603380E-004
        -0.64890590E-004 ,          0.54531105E-004
        -0.65462460E-004 ,          0.54455549E-004
        -0.66036470E-004 ,          0.54376687E-004
        -0.66612614E-004 ,          0.54294494E-004
        -0.67190881E-004 ,          0.54208943E-004
        -0.67771264E-004 ,          0.54120010E-004
        -0.68353753E-004 ,          0.54027668E-004
        -0.68938339E-004 ,          0.53931892E-004
        -0.69525013E-004 ,          0.53832656E-004
        -0.70113766E-004 ,          0.53729934E-004
        -0.70704588E-004 ,          0.53623700E-004
        -0.71297469E-004 ,          0.53513929E-004
        -0.71892400E-004 ,          0.53400593E-004
        -0.72489369E-004 ,          0.53283668E-004
        -0.73088366E-004 ,          0.53163127E-004
        -0.73689382E-004 ,          0.53038943E-004
        -0.74292405E-004 ,          0.52911091E-004
        -0.74897425E-004 ,          0.52779544E-004
        -0.75504429E-004 ,          0.52644277E-004
        -0.76113408E-004 ,          0.52505261E-004
        -0.76724349E-004 ,          0.52362472E-004
        -0.77337241E-004 ,          0.52215883E-004
        -0.77952072E-004 ,          0.52065467E-004
        -0.78568830E-004 ,          0.51911197E-004
        -0.79187503E-004 ,          0.51753047E-004
        -0.79808078E-004 ,          0.51590991E-004
        -0.80430543E-004 ,          0.51425001E-004
        -0.81054885E-004 ,          0.51255051E-004
        -0.81681090E-004 ,          0.51081114E-004
        -0.82309146E-004 ,          0.50903164E-004
        -0.82939039E-004 ,          0.50721172E-004
        -0.83570756E-004 ,          0.50535114E-004
        -0.84204283E-004 ,          0.50344961E-004
        -0.84839605E-004 ,          0.50150686E-004
        -0.85476709E-004 ,          0.49952263E-004
        -0.86115581E-004 ,          0.49749665E-004
        -0.86756204E-004 ,          0.49542864E-004
        -0.87398566E-004 ,          0.49331834E-004
        -0.88042650E-004 ,          0.49116546E-004
        -0.88688441E-004 ,          0.48896975E-004
        -0.89335925E-004 ,          0.48673093E-004
        -0.89985085E-004 ,          0.48444872E-004
        -0.90635905E-004 ,          0.48212286E-004
        -0.91288369E-004 ,          0.47975307E-004
        -0.91942462E-004 ,          0.47733908E-004
        -0.92598167E-004 ,          0.47488061E-004
        -0.93255466E-004 ,          0.47237739E-004
        -0.93914343E-004 ,          0.46982915E-004
        -0.94574781E-004 ,          0.46723561E-004
        -0.95236762E-004 ,          0.46459650E-004
        -0.95900270E-004 ,          0.46191155E-004
        -0.96565285E-004 ,          0.45918048E-004
        -0.97231790E-004 ,          0.45640301E-004
        -0.97899767E-004 ,          0.45357888E-004
        -0.98569198E-004 ,          0.45070779E-004
        -0.99240063E-004 ,          0.44778949E-004
        -0.99912343E-004 ,          0.44482370E-004
        -0.10058602E-003 ,          0.44181013E-004
        -0.10126108E-003 ,          0.43874852E-004
        -0.10193749E-003 ,          0.43563859E-004
        -0.10261524E-003 ,          0.43248006E-004
        -0.10329431E-003 ,          0.42927266E-004
        -0.10397467E-003 ,          0.42601611E-004
        -0.10465631E-003 ,          0.42271013E-004
        -0.10533921E-003 ,          0.41935445E-004
        -0.10602334E-003 ,          0.41594880E-004
        -0.10670869E-003 ,          0.41249290E-004
        -0.10739523E-003 ,          0.40898647E-004
        -0.10808294E-003 ,          0.40542923E-004
        -0.10877181E-003 ,          0.40182092E-004
        -0.10946179E-003 ,          0.39816125E-004
        -0.11015288E-003 ,          0.39444994E-004
        -0.11084506E-003 ,          0.39068673E-004
        -0.11153829E-003 ,          0.38687134E-004
        -0.11223256E-003 ,          0.38300349E-004
        -0.11292784E-003 ,          0.37908291E-004
        -0.11362411E-003 ,          0.37510932E-004
        -0.11432135E-003 ,          0.37108245E-004
        -0.11501953E-003 ,          0.36700202E-004
        -0.11571862E-003 ,          0.36286775E-004
        -0.11641861E-003 ,          0.35867938E-004
        -0.11711946E-003 ,          0.35443662E-004
        -0.11782115E-003 ,          0.35013921E-004
        -0.11852367E-003 ,          0.34578687E-004
        -0.11922697E-003 ,          0.34137932E-004
        -0.11993104E-003 ,          0.33691630E-004
        -0.12063585E-003 ,          0.33239753E-004
        -0.12134138E-003 ,          0.32782273E-004
        -0.12204759E-003 ,          0.32319164E-004
        -0.12275446E-003 ,          0.31850397E-004
        -0.12346196E-003 ,          0.31375947E-004
        -0.12417007E-003 ,          0.30895785E-004
        -0.12487875E-003 ,          0.30409885E-004
        -0.12558799E-003 ,          0.29918220E-004
        -0.12629775E-003 ,          0.29420762E-004
        -0.12700800E-003 ,          0.28917485E-004
        -0.12771872E-003 ,          0.28408361E-004
        -0.12842987E-003 ,          0.27893364E-004
        -0.12914143E-003 ,          0.27372466E-004
        -0.12985337E-003 ,          0.26845641E-004
        -0.13056566E-003 ,          0.26312862E-004
        -0.13127826E-003 ,          0.25774103E-004
        -0.13199115E-003 ,          0.25229336E-004
        -0.13270430E-003 ,          0.24678535E-004
        -0.13341768E-003 ,          0.24121674E-004
        -0.13413125E-003 ,          0.23558725E-004
        -0.13484498E-003 ,          0.22989663E-004
        -0.13555885E-003 ,          0.22414461E-004
        -0.13627282E-003 ,          0.21833092E-004
        -0.13698686E-003 ,          0.21245531E-004
        -0.13770094E-003 ,          0.20651751E-004
        -0.13841502E-003 ,          0.20051726E-004
        -0.13912907E-003 ,          0.19445430E-004
        -0.13984306E-003 ,          0.18832837E-004
        -0.14055695E-003 ,          0.18213920E-004
        -0.14127072E-003 ,          0.17588655E-004
        -0.14198432E-003 ,          0.16957015E-004
        -0.14269772E-003 ,          0.16318974E-004
        -0.14341089E-003 ,          0.15674507E-004
        -0.14412380E-003 ,          0.15023589E-004
        -0.14483640E-003 ,          0.14366193E-004
        -0.14554867E-003 ,          0.13702295E-004
        -0.14626057E-003 ,          0.13031869E-004
        -0.14697205E-003 ,          0.12354890E-004
        -0.14768309E-003 ,          0.11671332E-004
        -0.14839365E-003 ,          0.10981171E-004
        -0.14910369E-003 ,          0.10284383E-004
        -0.14981318E-003 ,          0.95809405E-005
        -0.15052207E-003 ,          0.88708205E-005
        -0.15123033E-003 ,          0.81539981E-005
        -0.15193793E-003 ,          0.74304486E-005
        -0.15264482E-003 ,          0.67001475E-005
        -0.15335096E-003 ,          0.59630706E-005
        -0.15405633E-003 ,          0.52191935E-005
        -0.15476086E-003 ,          0.44684922E-005
        -0.15546454E-003 ,          0.37109426E-005
        -0.15616732E-003 ,          0.29465207E-005
        -0.15686915E-003 ,          0.21752029E-005
        -0.15757001E-003 ,          0.13969653E-005
        -0.15826984E-003 ,          0.61178453E-006
        -0.15896861E-003 ,         -0.18036296E-006
        -0.15966627E-003 ,         -0.97950048E-006
        -0.16036279E-003 ,         -0.17856512E-005
        -0.16105812E-003 ,         -0.25988382E-005
        -0.16175223E-003 ,         -0.34190845E-005
        -0.16244506E-003 ,         -0.42464128E-005
        -0.16313658E-003 ,         -0.50808458E-005
        -0.16382675E-003 ,         -0.59224060E-005
        -0.16451551E-003 ,         -0.67711160E-005
        -0.16520284E-003 ,         -0.76269978E-005
        -0.16588867E-003 ,         -0.84900737E-005
        -0.16657298E-003 ,         -0.93603657E-005
        -0.16725571E-003 ,         -0.10237895E-004
        -0.16793682E-003 ,         -0.11122685E-004
        -0.16861627E-003 ,         -0.12014755E-004
        -0.16929401E-003 ,         -0.12914128E-004
        -0.16996999E-003 ,         -0.13820825E-004
        -0.17064418E-003 ,         -0.14734866E-004
        -0.17131651E-003 ,         -0.15656273E-004
